Date	year	month	day	hour	min	sec	latitude	longitude	depth	magnitude	magtype	source	eventID
22/11/01	2001	11	22	23	22	20	-16.255	178.019	10	6.3	Mw	NEI	2.00111E+11
22/11/01	2001	11	22	23	24	48	-16.242	178.054	10	6.2	Mw	NEI	2.00111E+11
23/11/01	2001	11	23	20	43	4	36.392	71.506	106.5	6.1	Mw	NEI	2.00111E+11
27/11/01	2001	11	27	0	53	46	-33.228	-178.573	10	6	Mw	NEI	2.00111E+11
28/11/01	2001	11	28	14	32	33	15.571	-93.106	84.9	6.4	Mw	NEI	2.00111E+11
02/12/01	2001	12	2	2	47	56	-12.738	166.664	100.5	6	Mw	NEI	2.00112E+11
02/12/01	2001	12	2	13	1	54	39.402	141.089	123.8	6.5	Mw	NEI	2.00112E+11
03/12/01	2001	12	3	11	32	30	-16.496	-177.54	10	6.4	Mw	NEI	2.00112E+11
08/12/01	2001	12	8	20	29	34	28.251	129.574	33	6.2	Mw	NEI	2.00112E+11
09/12/01	2001	12	9	18	15	3	-0.002	122.87	156.3	6.1	Mw	NEI	2.00112E+11
12/12/01	2001	12	12	12	53	18	-17.189	167.721	33	6.1	Mw	NEI	2.00112E+11
12/12/01	2001	12	12	14	2	35	-42.813	124.688	10	7.1	Mw	NEI	2.00112E+11
18/12/01	2001	12	18	4	2	58	23.954	122.734	14	6.8	Mw	NEI	2.00112E+11
22/12/01	2001	12	22	0	40	4	-10.91	165.863	74.2	6	Mw	NEI	2.00112E+11
23/12/01	2001	12	23	22	52	54	-9.613	159.53	16	6.8	Mw	NEI	2.00112E+11
27/12/01	2001	12	27	10	54	52	-14.647	167.262	153.2	6.2	Mw	NEI	2.00112E+11
28/12/01	2001	12	28	22	9	28	-8.357	-74.22	160.6	6	Mw	NEI	2.00112E+11
01/01/02	2002	1	1	10	39	7	-55.214	-129	10	6	Mw	NEI	2.00201E+11
01/01/02	2002	1	1	11	29	23	6.303	125.65	138.1	6.3	Mw	NEI	2.00201E+11
02/01/02	2002	1	2	14	50	33	-17.983	178.744	665.8	6.2	Mw	NEI	2.00201E+11
02/01/02	2002	1	2	17	22	49	-17.6	167.856	21	7.2	Mw	NEI	2.00201E+11
03/01/02	2002	1	3	7	5	28	36.088	70.687	129.3	6.2	Mw	NEI	2.00201E+11
03/01/02	2002	1	3	10	17	36	-17.664	168.004	10	6.6	Mw	NEI	2.00201E+11
10/01/02	2002	1	10	11	14	57	-3.212	142.427	11	6.7	Mw	NEI	2.00201E+11
13/01/02	2002	1	13	14	10	57	-5.651	151.074	43.6	6.4	Mw	NEI	2.00201E+11
15/01/02	2002	1	15	4	48	0	-17.334	167.722	10	6	Mw	NEI	2.00201E+11
15/01/02	2002	1	15	7	12	58	-6.314	105.205	10	6.1	Mw	NEI	2.00201E+11
15/01/02	2002	1	15	9	1	16	-5.527	151.097	41.1	6.2	Mw	NEI	2.00201E+11
16/01/02	2002	1	16	23	9	52	15.502	-93.133	80.2	6.4	Mw	NEI	2.00201E+11
22/01/02	2002	1	22	4	53	53	35.79	26.617	88	6.2	Mw	NEI	2.00201E+11
28/01/02	2002	1	28	13	50	29	49.381	155.594	33	6.1	Mw	NEI	2.00201E+11
28/01/02	2002	1	28	15	9	56	-15.304	-173.225	33	6.2	Mw	NEI	2.00201E+11
30/01/02	2002	1	30	12	58	19	-6.252	150.887	33	6	Mw	NEI	2.00201E+11
03/02/02	2002	2	3	7	11	28	38.573	31.271	5	6.5	Mw	ISK	2.00202E+11
03/02/02	2002	2	3	9	26	43	38.632	30.902	10	6	Mw	NEI	2.00202E+11
05/02/02	2002	2	5	13	27	25	-5.345	151.248	39	6.6	Mw	NEI	2.00202E+11
15/02/02	2002	2	15	1	46	38	-36.231	-100.301	10	6	Mw	NEI	2.00202E+11
19/02/02	2002	2	19	0	35	46	-3.731	150.992	10	6.1	Mw	NEI	2.00202E+11
28/02/02	2002	2	28	1	50	49	-5.685	151.258	40.2	6.3	Mw	NEI	2.00202E+11
03/03/02	2002	3	3	12	8	8	36.429	70.438	209	6.3	Mb	NEI	2.00203E+11
03/03/02	2002	3	3	12	8	20	36.502	70.482	225.6	7.4	Mw	NEI	2.00203E+11
05/03/02	2002	3	5	21	16	9	6.033	124.249	31	7.5	Mw	NEI	2.00203E+11
08/03/02	2002	3	8	18	27	53	5.871	124.274	23.3	6	Mw	NEI	2.00203E+11
09/03/02	2002	3	9	12	27	11	-56.019	-27.332	118.4	6	Mw	NEI	2.00203E+11
17/03/02	2002	3	17	19	33	34	-45.221	35.105	10	6	Mw	NEI	2.00203E+11
19/03/02	2002	3	19	22	14	15	-6.486	129.901	148.1	6.1	Mw	NEI	2.00203E+11
25/03/02	2002	3	25	14	56	34	36.062	69.315	8	6.1	Mw	NEI	2.00203E+11
26/03/02	2002	3	26	3	45	49	23.346	124.09	33	6.4	Mw	NEI	2.00203E+11
28/03/02	2002	3	28	4	56	22	-21.663	-68.329	125.1	6.5	Mw	NEI	2.00203E+11
31/03/02	2002	3	31	6	52	50	24.279	122.179	32.8	7.1	Mw	NEI	2.00203E+11
07/04/02	2002	4	7	1	41	26	-60.94	154.25	10	6.2	Mw	NEI	2.00204E+11
08/04/02	2002	4	8	3	48	55	-51.068	139.269	10	6.2	Mw	NEI	2.00204E+11
11/04/02	2002	4	11	21	56	56	-14.392	167.687	10	6.2	Mw	NEI	2.00204E+11
18/04/02	2002	4	18	5	2	46	16.985	-100.865	24.9	6.8	Mw	NEI	2.00204E+11
18/04/02	2002	4	18	16	8	37	-27.535	-70.586	62	6.7	Mw	NEI	2.00204E+11
20/04/02	2002	4	20	15	59	58	-16.382	173.259	33	6	Mw	NEI	2.00204E+11
24/04/02	2002	4	24	11	0	1	-56.135	-122.312	10	6.2	Mw	NEI	2.00204E+11
26/04/02	2002	4	26	16	6	7	13.088	144.619	85.7	7.1	Mw	NEI	2.00204E+11
08/05/02	2002	5	8	5	26	0	-17.948	-174.573	130.8	6.2	Mw	NEI	2.00205E+11
14/05/02	2002	5	14	16	56	10	-36.518	78.932	10	6.2	Mw	NEI	2.00205E+11
15/05/02	2002	5	15	3	46	6	24.636	121.922	10	6.2	Mw	NEI	2.00205E+11
23/05/02	2002	5	23	15	52	15	-30.749	-71.197	52.1	6	Mw	NEI	2.00205E+11
25/05/02	2002	5	25	5	36	32	53.815	-161.116	33	6.4	Mw	NEI	2.00205E+11
28/05/02	2002	5	28	4	4	23	-28.937	-66.797	22.2	6	Mw	NEI	2.00205E+11
28/05/02	2002	5	28	16	45	17	24.069	122.264	33	6.1	Mw	NEI	2.00205E+11
06/06/02	2002	6	6	23	53	48	-0.879	148.33	10	6.3	Mw	NEI	2.00206E+11
10/06/02	2002	6	10	22	48	36	10.985	140.69	33	6.1	Mw	NEI	2.00206E+11
13/06/02	2002	6	13	1	27	19	-47.801	99.751	10	6.6	Mw	NEI	2.00206E+11
16/06/02	2002	6	16	2	46	14	8.784	-83.992	35	6.4	Mw	NEI	2.00206E+11
17/06/02	2002	6	17	13	25	56	-4.651	-105.379	10	6	Mw	NEI	2.00206E+11
17/06/02	2002	6	17	21	26	23	-12.592	166.383	33	6.7	Mw	NEI	2.00206E+11
18/06/02	2002	6	18	13	56	23	-30.805	-71.124	54	6.6	Mw	NEI	2.00206E+11
21/06/02	2002	6	21	0	5	45	-4.495	146.768	33	6	Mw	NEI	2.00206E+11
22/06/02	2002	6	22	2	58	21	35.626	49.047	10	6.5	Mw	NEI	2.00206E+11
27/06/02	2002	6	27	5	50	35	-6.963	104.181	11	6.5	Mw	NEI	2.00206E+11
27/06/02	2002	6	27	7	16	10	-13.275	167.051	186.7	6	Mw	NEI	2.00206E+11
28/06/02	2002	6	28	17	19	30	43.752	130.666	566	7.3	Mw	NEI	2.00206E+11
29/06/02	2002	6	29	2	39	1	-12.4	166.524	33	6.2	Mw	NEI	2.00206E+11
30/06/02	2002	6	30	21	29	36	-22.201	179.25	620.4	6.5	Mw	NEI	2.00206E+11
03/07/02	2002	7	3	23	0	18	-5.032	147.336	31.2	6.2	Mw	NEI	2.00207E+11
19/07/02	2002	7	19	6	43	55	-56.623	-140.69	10	6.1	Mw	NEI	2.00207E+11
30/07/02	2002	7	30	6	55	8	-57.889	-23.242	33	6.2	Mw	NEI	2.00207E+11
31/07/02	2002	7	31	0	16	45	7.929	-82.793	10	6.5	Mw	NEI	2.00207E+11
02/08/02	2002	8	2	23	11	39	29.28	138.97	426.1	6.3	Mw	NEI	2.00208E+11
04/08/02	2002	8	4	15	16	27	-35.457	-16.238	10	6	Mw	NEI	2.00208E+11
07/08/02	2002	8	7	23	59	15	7.851	-82.895	10	6	Mw	NEI	2.00208E+11
09/08/02	2002	8	9	13	31	5	-16.309	-176.172	364.1	6.1	Mw	NEI	2.00208E+11
12/08/02	2002	8	12	2	59	24	-19.506	169.036	112.2	6	Mw	NEI	2.00208E+11
14/08/02	2002	8	14	13	12	40	7.831	136.88	10	6.3	Mw	NEI	2.00208E+11
14/08/02	2002	8	14	13	57	52	14.101	146.199	30	6.5	Mw	NEI	2.00208E+11
15/08/02	2002	8	15	5	30	26	-1.196	121.333	10	6.2	Mw	NEI	2.00208E+11
19/08/02	2002	8	19	11	1	1	-21.696	-179.513	580	7.7	Mw	NEI	2.00208E+11
19/08/02	2002	8	19	11	8	24	-23.884	178.495	675.4	7.7	Mw	NEI	2.00208E+11
19/08/02	2002	8	19	11	23	6	-23.899	178.375	677.4	6.1	Mb	NEI	2.00208E+11
20/08/02	2002	8	20	10	59	32	30.986	141.966	9	6.3	Mw	NEI	2.00208E+11
24/08/02	2002	8	24	18	40	53	43.11	146.118	42.6	6.1	Mw	NEI	2.00208E+11
01/09/02	2002	9	1	17	15	0	14.284	51.945	10	6	Mw	NEI	2.00209E+11
06/09/02	2002	9	6	1	21	29	38.381	13.701	5	6	Mw	ROM	2.00209E+11
07/09/02	2002	9	7	8	14	20	-20.275	-176.036	209.9	6	Mw	NEI	2.00209E+11
08/09/02	2002	9	8	13	15	56	-22.836	178.933	618.8	6	Mw	NEI	2.00209E+11
08/09/02	2002	9	8	18	44	24	-3.302	142.945	13	7.6	Mw	NEI	2.00209E+11
13/09/02	2002	9	13	22	28	29	13.036	93.068	21	6.5	Mw	NEI	2.00209E+11
15/09/02	2002	9	15	8	39	33	44.833	129.923	586.3	6.4	Mw	NEI	2.00209E+11
16/09/02	2002	9	16	13	23	1	-3.313	142.679	10	6.3	Mw	NEI	2.00209E+11
17/09/02	2002	9	17	11	20	23	-3.284	142.769	10	6	Mw	NEI	2.00209E+11
20/09/02	2002	9	20	13	33	42	-1.743	134.013	10	6	Mw	NEI	2.00209E+11
20/09/02	2002	9	20	15	43	35	-1.68	134.234	10	6.4	Mw	NEI	2.00209E+11
24/09/02	2002	9	24	3	57	22	-31.519	-69.2	119.6	6.3	Mw	NEI	2.00209E+11
24/09/02	2002	9	24	4	13	12	-10.535	161.2	10	6.1	Mw	NEI	2.00209E+11
24/09/02	2002	9	24	22	54	21	-10.565	161.11	10	6.3	Mw	NEI	2.00209E+11
24/09/02	2002	9	24	23	1	29	-10.65	161.21	19	6.3	Mw	NEI	2.00209E+11
03/10/02	2002	10	3	16	8	30	23.324	-108.53	10	6.5	Mw	NEI	2.0021E+11
03/10/02	2002	10	3	19	5	11	-7.526	115.663	315.8	6	Mw	NEI	2.0021E+11
04/10/02	2002	10	4	19	5	49	-20.991	-179.016	621.1	6.3	Mw	NEI	2.0021E+11
06/10/02	2002	10	6	15	46	33	-8.197	118.341	10	6.3	Mw	NEI	2.0021E+11
08/10/02	2002	10	8	1	23	59	-42.039	88.379	10	6	Mw	NEI	2.0021E+11
10/10/02	2002	10	10	10	50	21	-1.757	134.297	10	7.6	Mw	NEI	2.0021E+11
10/10/02	2002	10	10	12	28	26	-1.511	133.973	10	6.7	Ms	NEI	2.0021E+11
10/10/02	2002	10	10	12	29	35	-1.401	133.934	10	6	Mb	NEI	2.0021E+11
10/10/02	2002	10	10	21	19	59	-1.478	134.111	10	6	Mw	NEI	2.0021E+11
12/10/02	2002	10	12	20	9	11	-8.295	-71.738	534.3	6.9	Mw	NEI	2.0021E+11
12/10/02	2002	10	12	23	43	13	15.096	118.504	33	6.1	Mw	NEI	2.0021E+11
13/10/02	2002	10	13	20	55	7	-14.596	-175.416	10	6.1	Mw	NEI	2.0021E+11
14/10/02	2002	10	14	14	12	44	41.174	142.249	61.4	6.1	Mw	NEI	2.0021E+11
16/10/02	2002	10	16	10	12	21	51.952	157.323	102.4	6.2	Mw	NEI	2.0021E+11
16/10/02	2002	10	16	14	13	13	-15.676	-173.048	33	6	Mw	NEI	2.0021E+11
17/10/02	2002	10	17	4	23	56	-19.842	-178.401	627.6	6.2	Mw	NEI	2.0021E+11
17/10/02	2002	10	17	17	52	44	-3.597	140.226	33	6.3	Mw	NEI	2.0021E+11
18/10/02	2002	10	18	11	16	48	-57.185	-142.751	10	6.1	Mw	NEI	2.0021E+11
19/10/02	2002	10	19	0	43	56	-3.667	140.312	33	6	Mw	NEI	2.0021E+11
19/10/02	2002	10	19	12	9	5	44.297	149.96	33	6.3	Mw	NEI	2.0021E+11
22/10/02	2002	10	22	11	39	4	-20.633	-178.391	549	6.2	Mw	NEI	2.0021E+11
23/10/02	2002	10	23	11	27	19	63.5144	-147.9116	4.2	6.36	ML	AK	
24/10/02	2002	10	24	6	8	38	-1.884	29.004	11	6.2	Mw	NEI	2.0021E+11
31/10/02	2002	10	31	1	35	17	-3.441	148.638	10	6.1	Mw	NEI	2.0021E+11
02/11/02	2002	11	2	1	26	11	2.824	96.085	30	7.4	Mw	NEI	2.00211E+11
02/11/02	2002	11	2	9	46	47	2.954	96.394	27	6.3	Mw	NEI	2.00211E+11
03/11/02	2002	11	3	3	37	42	38.886	141.977	39	6.4	Mw	NEI	2.00211E+11
03/11/02	2002	11	3	22	12	42	63.5141	-147.4529	4.2	7.9	Mw	AK	
07/11/02	2002	11	7	15	14	7	51.197	179.334	33	6.6	Mw	NEI	2.00211E+11
09/11/02	2002	11	9	0	14	18	13.743	-91.187	33	6	Mw	NEI	2.00211E+11
12/11/02	2002	11	12	1	46	49	-56.55	-27.536	120	6.2	Mw	NEI	2.00211E+11
15/11/02	2002	11	15	19	58	32	-56.051	-36.404	10	6.6	Mw	NEI	2.00211E+11
17/11/02	2002	11	17	4	53	54	47.824	146.209	459.1	7.3	Mw	NEI	2.00211E+11
20/11/02	2002	11	20	21	32	31	35.414	74.515	33	6.3	Mw	NEI	2.00211E+11
26/11/02	2002	11	26	0	48	15	51.465	-173.537	20.6	6.1	Mw	NEI	2.00211E+11
10/12/02	2002	12	10	1	28	34	-50.028	-114.121	10	6	Mw	NEI	2.00212E+11
10/12/02	2002	12	10	4	27	55	-24.139	179.24	530.6	6.1	Mw	NEI	2.00212E+11
11/12/02	2002	12	11	3	49	40	-3.81	135.123	10	6.3	Mw	NEI	2.00212E+11
12/12/02	2002	12	12	8	30	43	-4.786	153.275	34	6.7	Mw	NEI	2.00212E+11
17/12/02	2002	12	17	4	32	53	-56.952	-24.825	10	6.2	Mw	NEI	2.00212E+11
18/12/02	2002	12	18	14	12	22	-57.092	-24.981	10	6.1	Mw	NEI	2.00212E+11
20/12/02	2002	12	20	14	14	42	-3.076	147.943	33	6.3	Mw	NEI	2.00212E+11
23/12/02	2002	12	23	13	46	11	16.957	-85.578	33	6	Mw	NEI	2.00212E+11
30/12/02	2002	12	30	4	49	9	7.471	123.407	10	6.3	Mw	NEI	2.00212E+11
04/01/03	2003	1	4	5	15	4	-20.57	-177.661	378	6.5	Mw	NEI	2.00301E+11
06/01/03	2003	1	6	23	43	51	15.651	119.658	10	6	Mw	NEI	2.00301E+11
09/01/03	2003	1	9	2	50	46	-19.664	-176.295	10	6	Mw	NEI	2.00301E+11
10/01/03	2003	1	10	13	11	57	-5.311	153.701	71.9	6.7	Mw	NEI	2.00301E+11
16/01/03	2003	1	16	0	53	16	44.284	-129.024	10	6.3	Mw	NEI	2.00301E+11
20/01/03	2003	1	20	8	43	6	-10.491	160.77	33	7.3	Mw	NEI	2.00301E+11
21/01/03	2003	1	21	2	46	48	13.626	-90.774	24	6.5	Mw	NEI	2.00301E+11
22/01/03	2003	1	22	2	6	35	18.77	-104.104	24	7.6	Mw	NEI	2.00301E+11
27/01/03	2003	1	27	5	26	23	39.5	39.878	10	6.1	Mw	NEI	2.00301E+11
27/01/03	2003	1	27	17	56	26	-46.048	35.057	10	6.4	Mw	NEI	2.00301E+11
10/02/03	2003	2	10	4	49	31	-6.011	149.792	33	6.3	Mw	NEI	2.00302E+11
12/02/03	2003	2	12	22	33	31	-3.652	144.242	10	6.2	Mw	NEI	2.00302E+11
15/02/03	2003	2	15	11	2	0	12.168	124.079	10	6.3	Mw	NEI	2.00302E+11
19/02/03	2003	2	19	3	32	36	53.645	-164.643	19	6.6	Mw	NEI	2.00302E+11
24/02/03	2003	2	24	2	3	41	39.61	77.23	11	6.3	Mw	NEI	2.00302E+11
01/03/03	2003	3	1	6	12	47	-1.699	134.313	28.1	6	Mw	NEI	2.00303E+11
02/03/03	2003	3	2	16	42	56	-36.958	-20.879	10	6.2	Mw	NEI	2.00303E+11
09/03/03	2003	3	9	10	36	23	-6.82	130.985	45.9	6	Mw	NEI	2.00303E+11
10/03/03	2003	3	10	2	9	37	1.692	127.296	93.8	6.4	Mw	NEI	2.00303E+11
11/03/03	2003	3	11	7	27	33	-4.694	153.238	40.2	6.8	Mw	NEI	2.00303E+11
12/03/03	2003	3	12	23	41	33	26.556	-110.587	10	6.4	Mw	NEI	2.00303E+11
14/03/03	2003	3	14	7	6	13	-0.406	132.951	33	6.3	Mw	NEI	2.00303E+11
14/03/03	2003	3	14	12	54	12	-17.416	-175.183	274.9	6.4	Mw	NEI	2.00303E+11
15/03/03	2003	3	15	19	41	29	52.249	160.387	30.2	6.1	Mw	NEI	2.00303E+11
17/03/03	2003	3	17	16	36	17	51.272	177.978	33	7.1	Mw	NEI	2.00303E+11
17/03/03	2003	3	17	18	55	48	51.295	177.971	33	6.2	Mw	NEI	2.00303E+11
19/03/03	2003	3	19	0	3	43	-9.388	156.587	33.5	6.2	Mw	NEI	2.00303E+11
25/03/03	2003	3	25	2	53	25	-8.294	120.743	33	6.5	Mw	NEI	2.00303E+11
28/03/03	2003	3	28	17	31	48	-15.324	-173.508	41.2	6.2	Mw	NEI	2.00303E+11
30/03/03	2003	3	30	18	13	34	-3.169	127.542	33	6.2	Mw	NEI	2.00303E+11
31/03/03	2003	3	31	1	6	53	-6.183	151.429	46.8	6.2	Mw	NEI	2.00303E+11
02/04/03	2003	4	2	3	43	12	35.28	-35.729	10	6.3	Mw	NEI	2.00304E+11
11/04/03	2003	4	11	6	12	55	7.033	-82.353	10	6.2	Mw	NEI	2.00304E+11
17/04/03	2003	4	17	0	48	39	37.529	96.476	14	6.4	Mw	NEI	2.00304E+11
17/04/03	2003	4	17	14	50	49	-54.624	1.432	10	6.5	Mw	NEI	2.00304E+11
24/04/03	2003	4	24	10	56	22	48.764	154.991	43.8	6.1	Mw	NEI	2.00304E+11
27/04/03	2003	4	27	16	3	40	-20.944	169.773	77.4	6.3	Mw	NEI	2.00304E+11
27/04/03	2003	4	27	22	57	45	-8.195	-71.592	559.9	6	Mw	NEI	2.00304E+11
29/04/03	2003	4	29	13	53	17	43.706	147.805	62.5	6	Mw	NEI	2.00304E+11
01/05/03	2003	5	1	0	27	5	39.007	40.464	10	6.4	Mw	NEI	2.00305E+11
03/05/03	2003	5	3	5	3	3	-15.143	-173.747	33	6.2	Mw	NEI	2.00305E+11
04/05/03	2003	5	4	13	15	19	-30.531	-178.232	62.4	6.7	Mw	NEI	2.00305E+11
04/05/03	2003	5	4	14	54	0	-11.287	166.314	33	6	Mw	NEI	2.00305E+11
04/05/03	2003	5	4	20	8	46	-30.587	-178.29	45.6	6.4	Mw	NEI	2.00305E+11
05/05/03	2003	5	5	15	50	8	0.215	127.354	123.6	6.4	Mw	NEI	2.00305E+11
05/05/03	2003	5	5	23	4	46	3.715	127.954	56	6.2	Mw	NEI	2.00305E+11
09/05/03	2003	5	9	20	26	16	-48.209	32.272	10	6.3	Mw	NEI	2.00305E+11
11/05/03	2003	5	11	17	51	35	-0.988	126.938	30.2	6.1	Mw	NEI	2.00305E+11
13/05/03	2003	5	13	21	21	14	-17.287	167.744	33	6.3	Mw	NEI	2.00305E+11
14/05/03	2003	5	14	6	3	36	18.266	-58.633	41.5	6.7	Mw	NEI	2.00305E+11
14/05/03	2003	5	14	7	40	36	-8.06	107.315	79.1	6	Mw	NEI	2.00305E+11
19/05/03	2003	5	19	10	43	23	-18.044	-178.67	563.8	6	Mw	NEI	2.00305E+11
19/05/03	2003	5	19	16	27	10	17.546	-105.473	10	6.1	Mw	NEI	2.00305E+11
21/05/03	2003	5	21	18	44	20	36.964	3.634	12	6.8	Mw	NEI	2.00305E+11
26/05/03	2003	5	26	9	24	33	38.849	141.568	68	7	Mw	NEI	2.00305E+11
26/05/03	2003	5	26	19	23	28	2.354	128.855	31	7	Mw	NEI	2.00305E+11
26/05/03	2003	5	26	23	13	30	6.761	123.707	565.8	6.9	Mw	NEI	2.00305E+11
28/05/03	2003	5	28	16	15	19	-17.646	66.116	10	6.2	Mw	NEI	2.00305E+11
03/06/03	2003	6	3	23	58	3	-17.36	-72.807	33	6	Mw	NEI	2.00306E+11
07/06/03	2003	6	7	0	32	46	-5.095	152.502	33	6.6	Mw	NEI	2.00306E+11
10/06/03	2003	6	10	8	40	31	23.52	121.628	44.5	6	Mw	NEI	2.00306E+11
12/06/03	2003	6	12	8	59	20	-5.985	154.758	186.3	6.3	Mw	NEI	2.00306E+11
15/06/03	2003	6	15	19	24	33	51.552	176.923	20	6.5	Mw	NEI	2.00306E+11
16/06/03	2003	6	16	22	8	2	55.492	159.999	174.8	6.9	Mw	NEI	2.00306E+11
20/06/03	2003	6	20	6	19	39	-7.606	-71.722	558.1	7.1	Mw	NEI	2.00306E+11
20/06/03	2003	6	20	13	30	42	-30.608	-71.637	33	6.8	Mw	NEI	2.00306E+11
23/06/03	2003	6	23	12	12	34	51.439	176.783	20	6.9	Mw	NEI	2.00306E+11
26/06/03	2003	6	26	14	11	45	12.253	123.85	10	6	Mw	NEI	2.00306E+11
28/06/03	2003	6	28	15	29	42	-3.325	146.148	10	6.3	Mw	NEI	2.00306E+11
01/07/03	2003	7	1	5	52	26	4.529	122.511	635.4	6	Mw	NEI	2.00307E+11
01/07/03	2003	7	1	17	0	23	12.803	124.898	33	6	Mw	NEI	2.00307E+11
03/07/03	2003	7	3	6	21	50	-21.278	-174.522	10	6	Mw	NEI	2.00307E+11
04/07/03	2003	7	4	0	33	50	-5.473	151.691	10	6.1	Mw	NEI	2.00307E+11
12/07/03	2003	7	12	23	1	38	54.65	-134.47	20	6	Mw	PGC	2.00307E+11
15/07/03	2003	7	15	18	46	38	-3.828	152.174	33	6.5	Mw	NEI	2.00307E+11
15/07/03	2003	7	15	20	27	51	-2.598	68.382	10	7.6	Me	NEI	2.00307E+11
17/07/03	2003	7	17	19	57	14	18.507	-107.129	10	6	Mw	NEI	2.00307E+11
21/07/03	2003	7	21	13	53	58	-5.481	148.853	189.6	6.4	Mw	NEI	2.00307E+11
21/07/03	2003	7	21	15	16	32	25.975	101.29	10	6	Mw	NEI	2.00307E+11
22/07/03	2003	7	22	4	21	41	-15.416	166.142	33	6	Mw	NEI	2.00307E+11
25/07/03	2003	7	25	9	37	46	-1.528	149.694	24	6.4	Mw	NEI	2.00307E+11
25/07/03	2003	7	25	22	13	30	38.415	140.996	6	6.1	Mw	NEI	2.00307E+11
27/07/03	2003	7	27	2	4	12	-21.08	-176.585	212.9	6.6	Mw	NEI	2.00307E+11
27/07/03	2003	7	27	6	25	32	47.151	139.248	470.3	6.8	Mw	NEI	2.00307E+11
27/07/03	2003	7	27	11	41	27	-20.134	-65.185	345.3	6	Mw	NEI	2.00307E+11
04/08/03	2003	8	4	4	37	20	-60.532	-43.411	10	7.6	Mw	NEI	2.00308E+11
11/08/03	2003	8	11	0	19	9	1.142	128.152	10	6	Mw	NEI	2.00308E+11
11/08/03	2003	8	11	13	40	20	-56.906	147.611	10	6	Mw	NEI	2.00308E+11
11/08/03	2003	8	11	21	22	30	12.124	93.53	100.2	6	Mw	NEI	2.00308E+11
14/08/03	2003	8	14	5	14	55	39.16	20.605	10	6.3	Mw	NEI	2.00308E+11
21/08/03	2003	8	21	12	12	50	-45.104	167.144	28	7.2	Mw	NEI	2.00308E+11
21/08/03	2003	8	21	14	12	28	-45.325	167.041	33	6.2	ML	NEI	2.00308E+11
25/08/03	2003	8	25	6	28	35	14.034	-91.069	100	6	Mw	NEI	2.00308E+11
28/08/03	2003	8	28	4	48	20	-49.816	-114.811	10	6.2	Mw	NEI	2.00308E+11
28/08/03	2003	8	28	6	38	12	-7.324	126.051	409.2	6	Mw	NEI	2.00308E+11
30/08/03	2003	8	30	0	5	39	-14.796	167.238	137	6	Mw	NEI	2.00308E+11
31/08/03	2003	8	31	23	8	0	43.393	132.267	481.1	6.2	Mw	NEI	2.00308E+11
02/09/03	2003	9	2	18	28	0	-15.229	-173.223	10	6.4	Mw	NEI	2.00309E+11
06/09/03	2003	9	6	2	8	14	-4.623	-106.045	10	6.1	Mw	NEI	2.00309E+11
07/09/03	2003	9	7	13	19	20	-22.472	172.123	33	6.4	Mw	NEI	2.00309E+11
11/09/03	2003	9	11	21	58	26	-8.205	156.159	10	6	Mw	NEI	2.00309E+11
12/09/03	2003	9	12	6	55	56	-5.273	151.502	50.4	6	Mw	NEI	2.00309E+11
21/09/03	2003	9	21	18	16	13	19.917	95.672	10	6.6	Mw	NEI	2.00309E+11
21/09/03	2003	9	21	23	15	12	-1.007	-14.059	10	6	Mw	NEI	2.00309E+11
22/09/03	2003	9	22	4	45	36	19.777	-70.673	10	6.4	Mw	NEI	2.00309E+11
25/09/03	2003	9	25	19	50	6	41.815	143.91	27	8.3	Mw	NEI	2.00309E+11
25/09/03	2003	9	25	21	8	0	41.774	143.593	33	7.4	Mw	NEI	2.00309E+11
26/09/03	2003	9	26	20	38	22	41.988	144.576	33	6	Mw	NEI	2.00309E+11
27/09/03	2003	9	27	11	33	25	50.038	87.813	16	7.3	Mw	NEI	2.00309E+11
27/09/03	2003	9	27	18	52	47	50.091	87.765	10	6.4	Mw	NEI	2.00309E+11
29/09/03	2003	9	29	2	36	53	42.45	144.38	25	6.5	Mw	NEI	2.00309E+11
30/09/03	2003	9	30	8	1	33	-60.318	-33.401	10	6	Mw	NEI	2.00309E+11
30/09/03	2003	9	30	14	8	38	-30.437	-177.398	10	6.4	Mw	NEI	2.00309E+11
30/09/03	2003	9	30	15	22	32	-30.494	-177.18	33	6	Mw	NEI	2.00309E+11
01/10/03	2003	10	1	1	3	25	50.211	87.721	10	6.7	Mw	NEI	2.0031E+11
07/10/03	2003	10	7	4	55	29	-16.526	-170.192	10	6.2	Mw	NEI	2.0031E+11
08/10/03	2003	10	8	9	6	55	42.648	144.57	32	6.7	Mw	NEI	2.0031E+11
09/10/03	2003	10	9	22	19	14	13.755	119.939	33	6.2	Mw	NEI	2.0031E+11
13/10/03	2003	10	13	9	52	26	-15.937	-178.426	10	6	Mw	NEI	2.0031E+11
15/10/03	2003	10	15	2	19	44	-17.822	-178.704	582.6	6	Mw	NEI	2.0031E+11
17/10/03	2003	10	17	10	19	7	-5.471	154.155	133	6.4	Mw	NEI	2.0031E+11
18/10/03	2003	10	18	22	27	13	0.444	126.103	33	6.4	Mw	NEI	2.0031E+11
22/10/03	2003	10	22	11	45	31	-6.058	147.727	53.5	6.3	Mw	NEI	2.0031E+11
28/10/03	2003	10	28	2	33	52	-5.376	151.509	65	6	Mw	NEI	2.0031E+11
